segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,1700,1719,1709.5194444444444,2.713251054259012e-07,2.3036420763056862e-07,2.3348335315082198e-07,1.2132972919121542e-09,4.289653713531791e-10,0.849033882319751,0.8605298532338955,-95.48765595255553,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1720,1739,1729.519219653179,2.6845995844278945e-07,2.275246676313178e-07,2.3060256208604562e-07,1.7833963726517492e-09,6.305258343227715e-10,0.847518076628939,0.8589830804700378,-64.92246405008765,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1740,1759,1749.519,2.656701807774244e-07,2.2493710254445912e-07,2.2798200658260269e-07,1.3670667075824413e-09,4.833310696329556e-10,0.8466780196641978,0.8581392383423097,-84.27572898199617,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1760,1779,1769.5187853107345,2.6295218054329654e-07,2.2230236112102228e-07,2.25308222962558e-07,2.2213937568354234e-09,7.853812945718942e-10,0.8454098409137131,0.8568410518484358,-51.75806923748062,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1780,1799,1789.5185754189945,2.603025757962093e-07,2.199592439658408e-07,2.2293370677290096e-07,1.892688732323407e-09,6.691665186506257e-10,0.8450137048895233,0.856440648314735,-60.28892765244866,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1800,1819,1809.5183701657459,2.5771817556578456e-07,2.1676304726044355e-07,2.1969850131974245e-07,1.074672339885946e-09,3.799540495434833e-10,0.8410856036233002,0.8524757745061047,-107.78968760709039,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1820,1839,1829.518169398907,2.55195973684634e-07,2.1523093836039282e-07,2.1814348748137146e-07,1.3550834943943843e-09,4.79094363980116e-10,0.8433947262285997,0.8548077163276439,-83.41787824892852,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1840,1859,1849.517972972973,2.527331353572971e-07,2.1235276811457926e-07,2.152267485425761e-07,1.2050485643955076e-09,4.2604900577158865e-10,0.8402252748313719,0.8515968760420077,-94.77869140801693,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1860,1879,1869.5177807486632,2.5032698118232887e-07,2.1018575101304685e-07,2.130293692935912e-07,1.7943594966028998e-09,6.34401883967195e-10,0.8396448118389418,0.8510044274389604,-63.2741345568856,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1880,1899,1889.5175925925926,2.479749823033802e-07,2.0829759153211624e-07,2.111128517385441e-07,2.4924433532827585e-09,8.81211798414788e-10,0.8399943800672545,0.8513473810041942,-45.025941371460995,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1900,1919,1909.5174083769634,2.4567474849280405e-07,2.0579056582908403e-07,2.0857510133189506e-07,1.6525049008712325e-09,5.84248710675026e-10,0.8376545293791631,0.8489887650704335,-68.26576068544313,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1920,1939,1929.5172279792746,2.434240212819052e-07,2.0419971945035694e-07,2.0696350248829657e-07,1.4214625280799021e-09,5.02562896403936e-10,0.8388642927473322,0.8502180737890929,-78.04854300270833,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1940,1959,1949.5170512820512,2.412206648050942e-07,2.0148374369075492e-07,2.0420909074037197e-07,1.5456503051285817e-09,5.464699060497382e-10,0.8352673426779309,0.8465654918303641,-72.7156622431145,standard-halo-model-uncompensated,scale_dependent_camb
