segment,ell,UU_measured_cl,UU_candidate_cl,2UH_measured_cl,2UH_candidate_cl,HH_measured_cl,HH_candidate_cl,linear_projection_correction_cl
2,1329.525,1.0105580558185394e-07,1.2960692517903886e-07,4.96074906041373e-08,4.574135765141059e-08,2.631253657157636e-07,2.468935706239669e-07,-2.8223490509060817e-10
2,1349.5246296296295,9.782382843535126e-08,1.260703674237943e-07,4.6131233075671584e-08,4.345178087486919e-08,2.622429238034294e-07,2.462202416764169e-07,-2.662430293607359e-10
2,1369.5242700729927,9.474746530644298e-08,1.2277942233515962e-07,4.4324893586088676e-08,4.133353699794545e-08,2.6142881550546e-07,2.4553309272656813e-07,-3.461319523091624e-10
2,1389.5239208633093,9.266633562153925e-08,1.1953914347051813e-07,4.226373450158133e-08,3.92563747280396e-08,2.61068806848284e-07,2.448302584558461e-07,-2.698743891696763e-10
2,1409.5235815602837,8.990931333188892e-08,1.164861051628731e-07,4.007514867570106e-08,3.73093783693319e-08,2.5973240026051534e-07,2.441135913550757e-07,-2.3399710578038855e-10
2,1429.5232517482518,8.779068431410192e-08,1.1366731714752289e-07,3.75767256959587e-08,3.552444092895465e-08,2.5870196121685327e-07,2.433851652003489e-07,-3.136517310602256e-10
2,1449.5229310344828,8.565344100966301e-08,1.1089672522421269e-07,3.564867108513663e-08,3.377799004950859e-08,2.577114932122401e-07,2.4264188817927826e-07,-2.6996809361189047e-10
2,1469.522619047619,8.36752403821806e-08,1.0824632034139839e-07,3.3903162355641885e-08,3.2116344017668616e-08,2.5725984102889486e-07,2.4188538154177633e-07,-2.080029116214332e-10
2,1489.5223154362416,8.169985236489036e-08,1.0581423653242857e-07,3.2427445551006965e-08,3.060411143654547e-08,2.569278167958671e-07,2.411178397683256e-07,-2.690152102376653e-10
2,1509.5220198675497,7.960721581044863e-08,1.034611526486571e-07,3.028240157241527e-08,2.9149530255212227e-08,2.55609391901157e-07,2.403363908557038e-07,-2.7758327123036134e-10
2,1529.5217320261438,7.764425220798662e-08,1.0115591966258056e-07,2.780623610260688e-08,2.7731445224126197e-08,2.5488487809517567e-07,2.395410706522806e-07,-1.9892595717457848e-10
2,1549.5214516129033,7.608546089572526e-08,9.902918321806606e-08,2.7365147424998187e-08,2.6434485111754463e-08,2.5333738444468547e-07,2.38734335925259e-07,-2.1386843473090749e-10
2,1569.521178343949,7.456966131243947e-08,9.703071729172053e-08,2.6252813556798508e-08,2.5225711843599527e-08,2.529516421598681e-07,2.3791394235447315e-07,-2.6644908533880724e-10
2,1589.5209119496856,7.30858253962987e-08,9.505355749667037e-08,2.509345730165623e-08,2.4035356148363923e-08,2.5101031124283946e-07,2.370794005865859e-07,-2.2018149033080677e-10
2,1609.520652173913,7.158546797236352e-08,9.316901487311767e-08,2.3642478515073755e-08,2.2908879719239142e-08,2.5028311016743093e-07,2.3623227696465826e-07,-1.7427682286940527e-10
2,1629.520398773006,7.04714811323157e-08,9.14386323454913e-08,2.2269185117937878e-08,2.1885123073861935e-08,2.490533948117978e-07,2.3537100519212617e-07,-2.1939454871254472e-10
2,1649.5201515151516,6.910617174924685e-08,8.977000555190524e-08,2.0675266659813457e-08,2.0904531990105246e-08,2.4807969905016283e-07,2.344947538427303e-07,-2.3993327565675667e-10
2,1669.5199101796406,6.781969074865683e-08,8.812115921420606e-08,1.9243569157660514e-08,1.994029876820815e-08,2.472398756023771e-07,2.3360534970882703e-07,-1.831193693012843e-10
2,1689.519674556213,6.644557387109514e-08,8.657351662993271e-08,1.8795221814713182e-08,1.904333415313549e-08,2.4527344039748785e-07,2.327022857569382e-07,-1.615722804781079e-10
2,1709.5194444444444,6.53116374830844e-08,8.514644928424224e-08,1.761461815469003e-08,1.8224774488250325e-08,2.448964359375077e-07,2.317818008911054e-07,-2.1051669096122523e-10
2,1729.519219653179,6.449163373014757e-08,8.375101574445376e-08,1.6827573390889932e-08,1.7428947702577933e-08,2.436533378258025e-07,2.308470340417894e-07,-2.1459280564785834e-10
2,1749.519,6.321899061739117e-08,8.237669612633103e-08,1.6157475044144733e-08,1.6649326095771015e-08,2.42664603068679e-07,2.2989982219768902e-07,-1.6196723963133356e-10
2,1769.5187853107345,6.243413022897971e-08,8.10922876897387e-08,1.48967112572035e-08,1.5927637168127737e-08,2.414392762805345e-07,2.2893721926052543e-07,-1.4898506121524595e-10
2,1789.5185754189945,6.155356567465933e-08,7.99041589862735e-08,1.4307744818955821e-08,1.526666165298561e-08,2.4003197373987097e-07,2.2795537470938272e-07,-1.928028627375607e-10
2,1809.5183701657459,6.073136008336454e-08,7.873947567304334e-08,1.3729253841267566e-08,1.4622326064235905e-08,2.3882868706533496e-07,2.2696016615512067e-07,-1.9674742619257806e-10
2,1829.518169398907,5.986244614152878e-08,7.758992775729134e-08,1.341345680948417e-08,1.3989678972467227e-08,2.3839358703347002e-07,2.2595349046136912e-07,-1.5115643503217488e-10
2,1849.517972972973,5.933907993247585e-08,7.651052451949997e-08,1.1799343844382712e-08,1.3400985828634947e-08,2.364441945145294e-07,2.2493107075778726e-07,-1.340062139985623e-10
2,1869.5177807486632,5.864210898017926e-08,7.551348419349257e-08,1.2234714684815581e-08,1.2862457204723371e-08,2.3574299562479525e-07,2.238888416784424e-07,-1.6955291752165364e-10
2,1889.5175925925926,5.796016799742784e-08,7.454327308032021e-08,1.1540543655214872e-08,1.2341562631803725e-08,2.3429057717074825e-07,2.2283326781698325e-07,-1.834221535853263e-10
2,1909.5174083769634,5.713596874657315e-08,7.3579597227809e-08,1.0363205035400919e-08,1.1826656854076169e-08,2.3273515652980408e-07,2.217680098418653e-07,-1.4816435107853707e-10
2,1929.5172279792746,5.685420395389583e-08,7.266248799175598e-08,1.0163238612731426e-08,1.1340426905739816e-08,2.3195535847576913e-07,2.206887431626854e-07,-1.2126844099514081e-10
2,1949.5170512820512,5.629330880068507e-08,7.181588059956927e-08,9.433287769930883e-09,1.0895738733850452e-08,2.3086051116381246e-07,2.195905219718464e-07,-1.4202698082175706e-10
2,1969.5168781725888,5.559571105509472e-08,7.100686149561254e-08,9.0247330815966e-09,1.0473753375002242e-08,2.294538195003135e-07,2.1847764985259224e-07,-1.679289032882467e-10
2,1989.5167085427136,5.512069706283322e-08,7.020292595607458e-08,8.995631542470763e-09,1.0056438471224622e-08,2.2818174362997847e-07,2.1735649006733307e-07,-1.5256664976949885e-10
3,30.608333333333334,2.3260313628685387e-05,2.3382122911666136e-05,1.863821025125185e-05,1.802960825613255e-05,4.083821347717084e-06,3.579502270392326e-06,1.1766867306433116e-07
3,50.165,1.771703608754988e-05,1.8059259453984557e-05,1.4108511566364642e-05,1.389268428093066e-05,3.1724621503496063e-06,2.7773294922707498e-06,7.989733578433372e-08
3,69.975,1.3994996344670657e-05,1.4312507475205683e-05,1.113943551988666e-05,1.0980393545458123e-05,2.5885416500574546e-06,2.2138908645207122e-06,7.561086980497512e-08
3,89.86944444444444,1.0317960712428716e-05,1.0824887690474802e-05,8.211941481186958e-06,8.270398500031265e-06,2.01304708512013e-06,1.6907367437495746e-06,1.2641662907765221e-08
3,109.80227272727272,8.219797270903407e-06,8.547676947925792e-06,6.548325552838794e-06,6.50238712803674e-06,1.68592404768606e-06,1.3516332118510157e-06,1.3119422032373806e-08
3,129.75576923076923,6.676316282464303e-06,7.103256937183309e-06,5.354826373520009e-06,5.380657954944584e-06,1.4580563704038098e-06,1.1386461733263877e-06,4.235294169841448e-08
3,149.72166666666666,5.411378944181431e-06,5.7745197784528246e-06,4.341336356303652e-06,4.349317737873295e-06,1.2549538659828181e-06,9.439849837308339e-07,-8.746119159480507e-09
3,169.6955882352941,4.487534203617604e-06,4.8173894489321315e-06,3.6166337087900176e-06,3.60746431226098e-06,1.112720961106048e-06,8.063174216167289e-07,-6.175207100833311e-09
3,189.675,3.838061445775538e-06,4.155696832740191e-06,3.1284897669463227e-06,3.094821051349101e-06,1.0212948582384714e-06,7.136607861443408e-07,2.411811077317525e-08
3,209.65833333333333,3.254265329110323e-06,3.5659636191611477e-06,2.655245363525245e-06,2.6382939001752694e-06,9.188300929271238e-07,6.324281705947161e-07,-4.992567786288277e-09
3,229.64456521739132,2.8108915816049127e-06,3.0906829393346135e-06,2.3157526152451213e-06,2.271079821704099e-06,8.524187033189503e-07,5.690354790971592e-07,-1.0542562120755444e-08
3,249.633,2.4612316836847026e-06,2.728647739968469e-06,2.041529308331913e-06,1.9918045165637957e-06,7.935538513823968e-07,5.230620492444893e-07,1.0681247508180589e-08
3,269.6231481481482,2.1687847206354394e-06,2.4178741480954085e-06,1.8007518395462478e-06,1.7524329673739968e-06,7.409157031550386e-07,4.851318789416688e-07,-6.2734973411895e-10
3,289.6146551724138,1.8848429982432658e-06,2.153167327303384e-06,1.5749932799364356e-06,1.5490150896871632e-06,6.924496720756623e-07,4.544219313347009e-07,-8.000828752867699e-09
3,309.60725806451615,1.6951978165944945e-06,1.9350497657212787e-06,1.4290101748839425e-06,1.3818220324046212e-06,6.646873832791408e-07,4.3089535519356107e-07,2.138171612309758e-09
3,329.6007575757576,1.5076141885514712e-06,1.7472862145888841e-06,1.2777589253979332e-06,1.2382398175479799e-06,6.298588243006762e-07,4.1203377722572873e-07,9.67549222284774e-10
3,349.595,1.3618151667230629e-06,1.5841938596287516e-06,1.1500006829661263e-06,1.113872014156977e-06,6.006792724227509e-07,3.9692780474419486e-07,-5.0202464646160014e-09
3,369.58986486486486,1.232241040551995e-06,1.443542660807152e-06,1.0536545766583559e-06,1.0069501630085851e-06,5.792760582681702e-07,3.851679752811873e-07,-1.2259538341287484e-09
3,389.5852564102564,1.1149011859582207e-06,1.3207804227671629e-06,9.553239586897792e-07,9.139140800818868e-07,5.608808318673662e-07,3.7600599882300377e-07,-1.232193218381802e-10
3,409.5810975609756,1.0280671565309343e-06,1.2122212144746723e-06,8.853482848122422e-07,8.319011234795561e-07,5.456967421806653e-07,3.688381936582144e-07,-2.850845071562472e-09
3,429.57732558139537,9.330264894303573e-07,1.1160882272500443e-06,8.043046793844545e-07,7.59517867463281e-07,5.256301765828791e-07,3.633484146213209e-07,-1.9358279018138715e-09
3,449.5738888888889,8.618020628055433e-07,1.0307277468580253e-06,7.458229183914909e-07,6.954639932288924e-07,5.149988389682756e-07,3.5924351621716556e-07,-8.11156554774338e-10
3,469.5707446808511,7.962006187306173e-07,9.544739222632451e-07,6.856381758521054e-07,6.38437877930197e-07,4.999096359690441e-07,3.5623728715843187e-07,-1.7086739706729004e-09
3,489.5678571428571,7.309458164238597e-07,8.859953634659473e-07,6.249388851363322e-07,5.873978560430137e-07,4.847588730065806e-07,3.5409933750101555e-07,-1.7378045285090823e-09
3,509.56519607843137,6.738702508828408e-07,8.242368944536407e-07,5.792579530862803e-07,5.415184379633781e-07,4.773925323697827e-07,3.5264610261956724e-07,-1.1262891492367005e-09
3,529.5627358490566,6.269779588473597e-07,7.683898645302347e-07,5.395748990940893e-07,5.001658635580233e-07,4.653452899025096e-07,3.517348083691939e-07,-1.284471286364686e-09
3,549.5604545454545,5.830717416402947e-07,7.17816445159897e-07,4.979608115306611e-07,4.6283799746195374e-07,4.573182183099418e-07,3.512505029091575e-07,-1.5830188309863783e-09
3,569.5583333333333,5.439594174898539e-07,6.717768021429484e-07,4.644229503332904e-07,4.2895936509006027e-07,4.4778506902062136e-07,3.510792360370481e-07,-1.3981867544596997e-09
3,589.5563559322034,5.085443114971634e-07,6.296264079150108e-07,4.357757868501512e-07,3.9803267646453033e-07,4.4659654993666986e-07,3.511298981288546e-07,-1.1209317981227295e-09
3,609.5545081967213,4.7574165804308166e-07,5.91126231617167e-07,4.0160945700760243e-07,3.698647772906318e-07,4.345969442264597e-07,3.5134743966492045e-07,-1.1189699685915128e-09
3,629.5527777777778,4.446873017451677e-07,5.559912822558344e-07,3.7584353975163696e-07,3.4422846393407177e-07,4.2951916911503417e-07,3.516755217875193e-07,-1.3174175338540784e-09
3,649.5511538461539,4.2082158991319186e-07,5.235564290101072e-07,3.5318995316722457e-07,3.2062036035151344e-07,4.243579283047672e-07,3.5205743666536514e-07,-1.1527765502184255e-09
3,669.5496268656716,3.972718532841975e-07,4.936300073130069e-07,3.312568179799883e-07,2.9889184838961253e-07,4.1973234356566844e-07,3.524639471256549e-07,-9.020300620124969e-10
3,689.5481884057971,3.7172867537830876e-07,4.662987947783498e-07,3.059359408574161e-07,2.790931717897529e-07,4.1400499759577767e-07,3.5286798965771136e-07,-1.1473574503337997e-09
3,709.5468309859154,3.5277089841242307e-07,4.408202312517769e-07,2.905765499032079e-07,2.6067455438840084e-07,4.099584420699292e-07,3.53240568086194e-07,-9.713790178125118e-10
3,729.5455479452055,3.337935384647029e-07,4.172719423487008e-07,2.724281715247837e-07,2.436879309252982e-07,4.088709951718853e-07,3.535692578817162e-07,-8.486066385994859e-10
3,749.5443333333334,3.1607488164842884e-07,3.956700442235682e-07,2.527977031301657e-07,2.2813390970562017e-07,4.0213992572359586e-07,3.5383629850686405e-07,-1.085856969787051e-09
3,769.5431818181818,3.000031876208364e-07,3.7529111202972136e-07,2.384512356239768e-07,2.1348933294125046e-07,3.995452383104413e-07,3.5404233192297697e-07,-7.329100816887259e-10
3,789.5420886075949,2.833889588210596e-07,3.5672158283234545e-07,2.2197878995437853e-07,2.001674264790345e-07,3.946617149066935e-07,3.541657214349344e-07,-1.0021922147374995e-09
3,809.5410493827161,2.697576035514653e-07,3.3913105191937633e-07,2.0974600515992262e-07,1.8757071220464e-07,3.933023823550966e-07,3.542208934656045e-07,-7.198583396363636e-10
3,829.5400602409638,2.557906329026699e-07,3.230085517495118e-07,1.9531004804589363e-07,1.7604427294402141e-07,3.896306948687216e-07,3.5418789879971067e-07,-8.736050828923499e-10
3,849.5391176470588,2.4471965545196514e-07,3.077953296042616e-07,1.8376392761998373e-07,1.6518623571479193e-07,3.8907714566573365e-07,3.540826620236634e-07,-7.111846437635723e-10
3,869.5382183908046,2.34791074375859e-07,2.9374191227554557e-07,1.7399999623154875e-07,1.551730856848657e-07,3.8770667996847015e-07,3.5389298995774703e-07,-7.851630639411885e-10
3,889.5373595505617,2.2376070690215982e-07,2.8050125395732865e-07,1.60766196340763e-07,1.4575470955946404e-07,3.843238197084882e-07,3.5363212925895784e-07,-6.674519856004138e-10
3,909.5365384615385,2.1406901626021542e-07,2.6824169473500943e-07,1.5351382379367577e-07,1.370496788327835e-07,3.8425753981201723e-07,3.532919619226891e-07,-7.431002032804321e-10
3,929.535752688172,2.0345336716924414e-07,2.566304126919217e-07,1.4242115118030139e-07,1.2881992066276804e-07,3.806247067556219e-07,3.5288798590038107e-07,-5.92185525793777e-10
3,949.535,1.9505967466463074e-07,2.459404623307762e-07,1.320634334083598e-07,1.212568673343103e-07,3.7867799538128276e-07,3.524084902448553e-07,-7.341132381461592e-10
3,969.5342783505155,1.8730310056675637e-07,2.3568534961537743e-07,1.275553668011128e-07,1.1401720648855001e-07,3.7743423187912825e-07,3.5187670895306413e-07,-5.027928852137816e-10
3,989.5335858585859,1.8039749495372928e-07,2.2635339823108322e-07,1.1679579201202789e-07,1.0744131715486464e-07,3.757940112189968e-07,3.51273184888497e-07,-7.210897888116947e-10
3,1009.5329207920792,1.7250060350301132e-07,2.172781436338466e-07,1.1113883109578027e-07,1.0106302498267232e-07,3.760918336945441e-07,3.506274737052124e-07,-4.473727380901553e-10
3,1029.532281553398,1.6644392963978605e-07,2.090698911823566e-07,1.0426853578281853e-07,9.530574332290507e-08,3.720161497880772e-07,3.499183002461297e-07,-6.617295797366097e-10
3,1049.5316666666668,1.5976430947882395e-07,2.0110161192875015e-07,9.896630039241781e-08,8.973328365247174e-08,3.724929771763903e-07,3.4917039077607486e-07,-4.846295255775146e-10
3,1069.5310747663552,1.533010350695929e-07,1.9374920958685528e-07,9.247558203930697e-08,8.460432948724359e-08,3.7073677363418055e-07,3.483738282005906e-07,-5.238608705971241e-10
3,1089.530504587156,1.4789523758033676e-07,1.8684312188552804e-07,8.798862322100355e-08,7.980215338468855e-08,3.6853332654017814e-07,3.475365196121385e-07,-5.774058227274285e-10
3,1109.529954954955,1.42720000931994e-07,1.8017377741454517e-07,8.043070878615095e-08,7.517886423825732e-08,3.66220150455319e-07,3.4666485078220975e-07,-3.8018795983953127e-10
3,1129.529424778761,1.380250129066211e-07,1.741550815495585e-07,7.803084326682474e-08,7.102171655663e-08,3.65096120996415e-07,3.457540229787514e-07,-5.736720812461389e-10
3,1149.5289130434783,1.332344892533026e-07,1.6824978056885704e-07,7.221754918870437e-08,6.695740224745065e-08,3.651686749581905e-07,3.44813784023196e-07,-4.1673717071477163e-10
3,1169.5284188034188,1.286541055063536e-07,1.627932662873907e-07,6.812101386471579e-08,6.321665080573012e-08,3.6375938847966594e-07,3.438423167631561e-07,-4.2328208124870205e-10
3,1189.5279411764707,1.2417473933984772e-07,1.577124926971965e-07,6.35296979340604e-08,5.9749575032698e-08,3.631473679424341e-07,3.4284292840397537e-07,-5.203424630257663e-10
3,1209.527479338843,1.2081184768633845e-07,1.5271921850943452e-07,5.908324396468644e-08,5.6354907904939406e-08,3.6184291172218086e-07,3.418165276167565e-07,-3.25184043491339e-10
3,1229.5270325203253,1.1743582858163035e-07,1.4822535160598282e-07,5.701002534059957e-08,5.331689166271848e-08,3.6098984657478944e-07,3.4076619702971696e-07,-4.460179335168209e-10
3,1249.5266,1.1351292811299762e-07,1.4390732057774967e-07,5.3405448414538346e-08,5.041172819978494e-08,3.609714028350082e-07,3.396913835212369e-07,-4.5216221761855506e-10
3,1269.5261811023622,1.099909734931805e-07,1.39711631608745e-07,4.977522882938167e-08,4.760109309779358e-08,3.556731791616237e-07,3.3859200427591747e-07,-2.89220467076492e-10
3,1289.5257751937984,1.0686864795114688e-07,1.3595939289477186e-07,4.652187375556162e-08,4.51058400524049e-08,3.5576440238745054e-07,3.3747299625887247e-07,-4.283186575177742e-10
3,1309.5253816793893,1.0366334458141892e-07,1.3230241313178843e-07,4.470095092825163e-08,4.268565074624259e-08,3.5743538407868114e-07,3.3633027303870303e-07,-4.0340977227449224e-10
3,1329.525,1.0095075390258095e-07,1.28765540264666e-07,4.2884009935491524e-08,4.0356579308947674e-08,3.529540828883894e-07,3.351647481073224e-07,-2.650441381364276e-10
3,1349.5246296296295,9.857949153661756e-08,1.2560770815801137e-07,3.942278804590222e-08,3.8295270226611965e-08,3.529513236944199e-07,3.339799788351504e-07,-3.929434611118037e-10
3,1369.5242700729927,9.596737292891736e-08,1.2252324114487952e-07,3.725707251181068e-08,3.629206259291235e-08,3.5112485669751826e-07,3.327720298574606e-07,-3.777419189802517e-10
3,1389.5239208633093,9.343804257342553e-08,1.1952003032180998e-07,3.466666949412734e-08,3.4351660043265106e-08,3.4967775688173976e-07,3.315417858321243e-07,-2.426888330768641e-10
3,1409.5235815602837,9.116134624626877e-08,1.1684338294456062e-07,3.19633818910726e-08,3.2639362068075755e-08,3.4910658231567205e-07,3.3029008850146233e-07,-3.461271325351354e-10
3,1429.5232517482518,8.922918498816242e-08,1.1425136289762077e-07,3.1302634171571845e-08,3.0990867100717806e-08,3.464592339994902e-07,3.290153881556781e-07,-3.6431089835052083e-10
3,1449.5229310344828,8.747567385114658e-08,1.1169450378321401e-07,2.9097242861118583e-08,2.937251157041424e-08,3.461617011048347e-07,3.2771883510120083e-07,-2.373210319815601e-10
3,1469.522619047619,8.544984760001395e-08,1.0939118860966574e-07,2.7239696775577218e-08,2.7929217847009384e-08,3.450543053453775e-07,3.263979744592661e-07,-2.8391674438153894e-10
3,1489.5223154362416,8.36355163443228e-08,1.0721932444697999e-07,2.6420294918643547e-08,2.657867757806934e-08,3.4307057841524815e-07,3.2505222883275176e-07,-3.468609399929694e-10
3,1509.5220198675497,8.214021270590035e-08,1.0505821134591373e-07,2.382354728157488e-08,2.5240780045566733e-08,3.42272751702968e-07,3.2368584736856514e-07,-2.619529876232143e-10
3,1529.5217320261438,8.019699300594384e-08,1.0303368612922523e-07,2.2260580869138034e-08,2.399755697805155e-08,3.386574515797109e-07,3.222954487120993e-07,-2.1572880514673976e-10
3,1549.5214516129033,7.881034912224076e-08,1.0120574580968866e-07,2.116575192997429e-08,2.288663621837784e-08,3.369262016365599e-07,3.2087468219317886e-07,-3.089640886004817e-10
3,1569.521178343949,7.77850488435313e-08,9.939761916955079e-08,2.0830965333087757e-08,2.1793099412681695e-08,3.3831074746465287e-07,3.19433821394722e-07,-2.9345664522611415e-10
3,1589.5209119496856,7.64273752088728e-08,9.762169062202844e-08,1.8507094840332535e-08,2.072481988245417e-08,3.347108030326855e-07,3.17973183880574e-07,-1.9287067033752377e-10
3,1609.520652173913,7.534940758034373e-08,9.603021952995202e-08,1.8225152085441386e-08,1.9777694097737142e-08,3.3229155831086205e-07,3.164802307294364e-07,-2.3738604774709856e-10
3,1629.520398773006,7.402369890487739e-08,9.45224347168882e-08,1.6386707050428807e-08,1.888693964005513e-08,3.314552543650929e-07,3.14961308674344e-07,-2.904160287418328e-10
3,1649.5201515151516,7.318067702161703e-08,9.302019651818005e-08,1.6736876919957603e-08,1.800353558993507e-08,3.281832570466423e-07,3.134257514011636e-07,-2.400131919777292e-10
3,1669.5199101796406,7.238995528294668e-08,9.15765752866248e-08,1.433804009665232e-08,1.7160243101249022e-08,3.2662491203153194e-07,3.11868713196612e-07,-1.6911074533130882e-10
3,1689.519674556213,7.107412563560633e-08,9.029148139953584e-08,1.427821983458479e-08,1.6417392563634358e-08,3.2581136022596905e-07,3.10275921448525e-07,-2.371615890262665e-10
3,1709.5194444444444,7.027711669491894e-08,8.904082688376762e-08,1.368317818558994e-08,1.56986244644103e-08,3.2277837660800435e-07,3.0866359820286067e-07,-2.6328770951486215e-10
3,1729.519219653179,6.973490177480874e-08,8.779512386072467e-08,1.2679217979527006e-08,1.4986092317124714e-08,3.2170313531779206e-07,3.0703706718097497e-07,-2.0579338750887938e-10
3,1749.519,6.869796677758137e-08,8.661265014658805e-08,1.2469440154290491e-08,1.4314516227771526e-08,3.191323041634197e-07,3.0538833025394814e-07,-1.5652890667172484e-10
3,1769.5187853107345,6.791809730632411e-08,8.55550480447651e-08,1.1413863056199119e-08,1.3719562828528532e-08,3.179910336384127e-07,3.0370546790153976e-07,-2.2013526076504876e-10
3,1789.5185754189945,6.749841346940128e-08,8.451887686811069e-08,1.0215036621782763e-08,1.3139840912341615e-08,3.1550475389997343e-07,3.0200693532606426e-07,-2.3973136617714624e-10
3,1809.5183701657459,6.652388063717567e-08,8.3486621256924e-08,1.0290296732264221e-08,1.2565106900985445e-08,3.1370236302726277e-07,3.002967670805779e-07,-1.9043619605999315e-10
3,1829.518169398907,6.618669400543116e-08,8.250089470261402e-08,9.709727154921927e-09,1.2019896879406612e-08,3.1038003273933563e-07,2.9856768497728625e-07,-1.413482471702113e-10
3,1849.517972972973,6.610053218420693e-08,8.16207723504045e-08,9.367166444745687e-09,1.1537397435285717e-08,3.0797224479114816e-07,2.9680680583461843e-07,-1.9428467116583486e-10
3,1869.5177807486632,6.533384177602721e-08,8.076313556209662e-08,9.50634104598558e-09,1.1069853309105045e-08,3.073336849036964e-07,2.950318201499192e-07,-2.197232923117902e-10
3,1889.5175925925926,6.472837058804576e-08,7.990855580613369e-08,8.969700452756498e-09,1.0606276753733892e-08,3.057150825442384e-07,2.9324778118441713e-07,-1.8785914539166061e-10
3,1909.5174083769634,6.448700997297001e-08,7.907554276826863e-08,8.374798439180114e-09,1.0156980970275602e-08,3.0391580549808514e-07,2.9145122863607806e-07,-1.3063205507351893e-10
3,1929.5172279792746,6.371051232220706e-08,7.832975272589215e-08,7.873425619071576e-09,9.757944720223672e-09,3.0212004441350206e-07,2.89626894405172e-07,-1.6018725249144086e-10
3,1949.5170512820512,6.368384078311852e-08,7.762015795955977e-08,7.48657878116543e-09,9.380553734180295e-09,2.9878055547696566e-07,2.8778662791503683e-07,-1.979334904623264e-10
3,1969.5168781725888,6.314054318832614e-08,7.691316301078125e-08,6.603468959996288e-09,9.006437476881478e-09,2.965365933389496e-07,2.859397655628586e-07,-1.8802263653032497e-10
3,1989.5167085427136,6.287286102944004e-08,7.621183983770062e-08,7.072833153579531e-09,8.637253709038677e-09,2.9399212573064504e-07,2.8408599422126727e-07,-1.37662002755036e-10
4,30.608333333333334,2.787609717372589e-05,2.8767615025729395e-05,2.3130904958510106e-05,2.2904033484207848e-05,5.27498055512741e-06,4.69478200504618e-06,1.728086313225745e-07
4,50.165,2.1227568441203818e-05,2.180907862319287e-05,1.7446035611969616e-05,1.731985583009148e-05,4.080398660948063e-06,3.5776711341565175e-06,1.3378222860904007e-07
4,69.975,1.615940887350203e-05,1.6531099682437202e-05,1.334300145668567e-05,1.308370452356847e-05,3.273454818522456e-06,2.732494829269304e-06,8.425558305195758e-08
4,89.86944444444444,1.1936320275579851e-05,1.2218526773979953e-05,9.915532400356778e-06,9.625022860356576e-06,2.5863675697112674e-06,2.045375927997515e-06,5.044907908149985e-09
4,109.80227272727272,9.25678257021756e-06,9.803806447016712e-06,7.720975702661014e-06,7.68921277827839e-06,2.1422172691127027e-06,1.665200767439408e-06,6.595220573153616e-08
4,129.75576923076923,7.298974080038123e-06,7.839426100768392e-06,6.117183113050732e-06,6.1143912941027835e-06,1.8194398132792795e-06,1.358687078656968e-06,8.396686210033772e-09
4,149.72166666666666,5.901028315471561e-06,6.3470164888046034e-06,4.96315063039591e-06,4.9197569865402515e-06,1.5682923714219332e-06,1.1299289391147344e-06,-1.3713831077887365e-08
4,169.6955882352941,4.9457393110192055e-06,5.365860910811002e-06,4.1928406692006536e-06,4.134937809169742e-06,1.4149680737981906e-06,9.843512744035768e-07,3.6956025881998826e-08
4,189.675,4.159577905482357e-06,4.525655504214431e-06,3.5280876667138833e-06,3.4634737415038032e-06,1.270664212008797e-06,8.624656876169931e-07,-1.0872156987960906e-08
4,209.65833333333333,3.520185354481557e-06,3.871864954774434e-06,3.0549728784145752e-06,2.942099088739841e-06,1.1864834769269916e-06,7.715391108818752e-07,-6.417596088992971e-09
4,229.64456521739132,3.0088806227076163e-06,3.372954415220252e-06,2.623602567005617e-06,2.5449056158810736e-06,1.0833546588897235e-06,7.060980316544318e-07,1.5983860221116235e-08
4,249.633,2.6265352454322973e-06,2.949856089180793e-06,2.2978053611690814e-06,2.2087378844260647e-06,1.0131891352555394e-06,6.533733681428563e-07,-1.0393516306922105e-08
4,269.6231481481482,2.28518405142083e-06,2.603591705673738e-06,2.0135594929130944e-06,1.9343656719823957e-06,9.468493178246901e-07,6.133589277249199e-07,-2.1652316410033215e-09
4,289.6146551724138,2.021146053243072e-06,2.3176343082681253e-06,1.7869864352845879e-06,1.7083870862570198e-06,8.98801439987061e-07,5.831950308417027e-07,4.385945946190429e-09
4,309.60725806451615,1.7914937872625393e-06,2.0726351173302087e-06,1.586417183052342e-06,1.5153290113160731e-06,8.549649698451243e-07,5.596500045567667e-07,-6.075486450009321e-09
4,329.6007575757576,1.5904323894605648e-06,1.8649184644475006e-06,1.4297674756159682e-06,1.3521941571587099e-06,8.193865991644406e-07,5.419878173556676e-07,-2.0505799308371097e-09
4,349.595,1.4417619980247256e-06,1.6865192790537565e-06,1.2981032090876455e-06,1.2125468131020644e-06,7.907264221294657e-07,5.28796485586013e-07,-1.9095015553847397e-10
4,369.58986486486486,1.292503567583058e-06,1.5310150486440612e-06,1.1618179508824948e-06,1.0912301074819961e-06,7.597211052918533e-07,5.189422805818198e-07,-3.898796061268607e-09
4,389.5852564102564,1.1697741804460255e-06,1.3951998889319838e-06,1.0620249694459e-06,9.856479814681625e-07,7.353162567603022e-07,5.118108955326351e-07,-1.71118148477821e-09
4,409.5810975609756,1.064937267158367e-06,1.2761250270754848e-06,9.673082594419331e-07,8.934099974260664e-07,7.170500407499249e-07,5.068428094759182e-07,-1.3876431388072658e-09
