segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,420,439,429.57732558139537,1.7243570183857232e-06,1.7238364675291001e-06,1.747191183491725e-06,1.7488040803290313e-08,6.1829561208368086e-09,0.999698118863395,1.013242133074842,-0.08419125842876692,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,440,459,449.5738888888889,1.6009894800038713e-06,1.6112979282323113e-06,1.6330586341046905e-06,2.7414034528607306e-08,9.692324857430191e-09,1.0064387982289646,1.020030833744605,1.0635681717310042,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,460,479,469.5707446808511,1.4936090704419253e-06,1.5004741877609417e-06,1.5207372966566361e-06,2.6632258559935616e-08,9.415925313021974e-09,1.0045963280853571,1.0181628692216527,0.7290964075004007,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,480,499,489.5678571428571,1.399833451765251e-06,1.4022738852861603e-06,1.421259906108466e-06,1.1495579509939535e-08,4.064301112573687e-09,1.0017433741977173,1.0153064311445017,0.6004558848652284,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,500,519,509.56519607843137,1.3142893309563763e-06,1.3162605587021703e-06,1.3340701032497228e-06,1.1605735537269382e-08,4.103247149530439e-09,1.0014998430705966,1.0150505461981896,0.48040677881650945,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,520,539,529.5627358490566,1.235379636061258e-06,1.2468161269518828e-06,1.263660885974243e-06,1.6729977975578265e-08,5.9149404378164894e-09,1.0092574707861364,1.0228927603203448,1.9334921476989024,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,540,559,549.5604545454545,1.1643928429061672e-06,1.1689602587132127e-06,1.1847688880458138e-06,1.2949387234351077e-08,4.578299762810079e-09,1.003922572897001,1.0174992875160507,0.9976227079203239,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,560,579,569.5583333333333,1.100880947042939e-06,1.1139847732748692e-06,1.1290655676912912e-06,5.499191951326976e-09,1.9442579599148935e-09,1.011903036624558,1.0256018788626131,6.739757018921374,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,580,599,589.5563559322034,1.0428422573826758e-06,1.0489101663351217e-06,1.063109504260559e-06,9.143836799017687e-09,3.23283450332425e-09,1.0058186258846809,1.0194346237260752,1.87696244463067,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,600,619,609.5545081967213,9.892632984606026e-07,9.915142989686433e-07,1.004938048277452e-06,7.184764453627927e-09,2.5401978331941836e-09,1.0022754311329891,1.0158448714727828,0.8861516526884761,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,620,639,629.5527777777778,9.402338405194967e-07,9.451116228233741e-07,9.579028966352485e-07,5.27241280102407e-09,1.8640794224094397e-09,1.0051878395497682,1.0187921933398922,2.6167245049959296,painting-pair-model,scale_dependent_camb
