zbin,magnitude_lower,magnitude_upper,colour_lower,colour_upper,count,n_magnitude_bin,mean_measured,mean_expected,sigma_mean
0,-22.6,-22.5,0.8800000000000001,0.9199999999999999,6,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,0.9199999999999999,0.96,21,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,0.96,1.0,33,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.0,1.04,29,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.04,1.08,15,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.08,1.12,5,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.12,1.16,1,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.16,1.2,0,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.2,1.24,0,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.24,1.28,0,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.28,1.32,0,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.32,1.3599999999999999,0,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.6,-22.5,1.3599999999999999,1.4,0,131,0.9685619541724265,0.976607951893245,0.006620727618161522
0,-22.5,-22.4,0.2,0.24000000000000002,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.24000000000000002,0.28,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.28,0.32,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.32,0.36,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.36,0.4,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.4,0.44,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.44,0.48000000000000004,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.48000000000000004,0.52,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.52,0.56,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.56,0.6000000000000001,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.6000000000000001,0.64,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.64,0.6799999999999999,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.6799999999999999,0.72,3,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.72,0.76,4,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.76,0.8,3,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.8,0.8400000000000001,15,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.8400000000000001,0.8800000000000001,11,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.8800000000000001,0.9199999999999999,13,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.9199999999999999,0.96,19,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,0.96,1.0,41,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.0,1.04,59,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.04,1.08,32,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.08,1.12,6,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.12,1.16,2,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.16,1.2,1,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.2,1.24,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.24,1.28,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.28,1.32,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.32,1.3599999999999999,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.5,-22.4,1.3599999999999999,1.4,0,209,0.9724049616193479,0.9714324760547535,0.00546297843337287
0,-22.4,-22.3,0.2,0.24000000000000002,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.24000000000000002,0.28,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.28,0.32,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.32,0.36,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.36,0.4,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.4,0.44,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.44,0.48000000000000004,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.48000000000000004,0.52,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.52,0.56,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.56,0.6000000000000001,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.6000000000000001,0.64,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.64,0.6799999999999999,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.6799999999999999,0.72,4,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.72,0.76,5,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.76,0.8,12,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.8,0.8400000000000001,11,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.8400000000000001,0.8800000000000001,19,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.8800000000000001,0.9199999999999999,32,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.9199999999999999,0.96,46,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,0.96,1.0,91,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.0,1.04,72,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.04,1.08,38,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.08,1.12,16,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.12,1.16,1,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.16,1.2,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.2,1.24,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.24,1.28,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.28,1.32,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.32,1.3599999999999999,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.4,-22.3,1.3599999999999999,1.4,0,347,0.9660923635669518,0.9643888644675706,0.004466504512424752
0,-22.3,-22.2,0.2,0.24000000000000002,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.24000000000000002,0.28,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.28,0.32,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.32,0.36,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.36,0.4,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.4,0.44,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.44,0.48000000000000004,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.48000000000000004,0.52,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.52,0.56,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.56,0.6000000000000001,1,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.6000000000000001,0.64,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.64,0.6799999999999999,1,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.6799999999999999,0.72,5,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.72,0.76,11,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.76,0.8,15,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.8,0.8400000000000001,23,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.8400000000000001,0.8800000000000001,34,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.8800000000000001,0.9199999999999999,37,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.9199999999999999,0.96,81,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,0.96,1.0,115,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.0,1.04,113,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.04,1.08,66,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.08,1.12,20,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.12,1.16,3,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.16,1.2,1,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.2,1.24,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.24,1.28,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.28,1.32,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.32,1.3599999999999999,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.3,-22.2,1.3599999999999999,1.4,0,526,0.9633326618707183,0.95765984747663,0.0038049926421836575
0,-22.2,-22.1,0.2,0.24000000000000002,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.24000000000000002,0.28,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.28,0.32,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.32,0.36,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.36,0.4,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.4,0.44,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.44,0.48000000000000004,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.48000000000000004,0.52,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.52,0.56,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.56,0.6000000000000001,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.6000000000000001,0.64,2,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.64,0.6799999999999999,5,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.6799999999999999,0.72,5,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.72,0.76,16,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.76,0.8,22,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.8,0.8400000000000001,44,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.8400000000000001,0.8800000000000001,42,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.8800000000000001,0.9199999999999999,70,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.9199999999999999,0.96,114,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,0.96,1.0,202,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.0,1.04,142,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.04,1.08,59,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.08,1.12,29,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.12,1.16,4,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.16,1.2,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.2,1.24,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.24,1.28,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.28,1.32,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.32,1.3599999999999999,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.2,-22.1,1.3599999999999999,1.4,0,756,0.9542074118089009,0.950555350230069,0.0033268766747771906
0,-22.1,-22.0,0.2,0.24000000000000002,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.24000000000000002,0.28,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.28,0.32,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.32,0.36,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.36,0.4,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.4,0.44,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.44,0.48000000000000004,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.48000000000000004,0.52,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.52,0.56,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.56,0.6000000000000001,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.6000000000000001,0.64,2,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.64,0.6799999999999999,10,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.6799999999999999,0.72,19,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.72,0.76,42,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.76,0.8,59,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.8,0.8400000000000001,82,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.8400000000000001,0.8800000000000001,81,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.8800000000000001,0.9199999999999999,97,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.9199999999999999,0.96,167,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,0.96,1.0,228,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.0,1.04,224,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.04,1.08,104,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.08,1.12,27,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.12,1.16,5,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.16,1.2,1,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.2,1.24,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.24,1.28,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.28,1.32,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.32,1.3599999999999999,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.1,-22.0,1.3599999999999999,1.4,0,1148,0.9392458579357175,0.9447812205826998,0.0027996414140012823
0,-22.0,-21.9,0.2,0.24000000000000002,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.24000000000000002,0.28,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.28,0.32,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.32,0.36,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.36,0.4,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.4,0.44,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.44,0.48000000000000004,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.48000000000000004,0.52,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.52,0.56,1,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.56,0.6000000000000001,1,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.6000000000000001,0.64,5,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.64,0.6799999999999999,15,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.6799999999999999,0.72,29,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.72,0.76,64,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.76,0.8,93,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.8,0.8400000000000001,104,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.8400000000000001,0.8800000000000001,116,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.8800000000000001,0.9199999999999999,136,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.9199999999999999,0.96,253,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,0.96,1.0,380,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.0,1.04,288,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.04,1.08,147,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.08,1.12,40,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.12,1.16,2,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.16,1.2,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.2,1.24,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.24,1.28,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.28,1.32,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.32,1.3599999999999999,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-22.0,-21.9,1.3599999999999999,1.4,0,1674,0.9369285398806673,0.9377201665918155,0.002420686869421005
0,-21.9,-21.8,0.2,0.24000000000000002,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.24000000000000002,0.28,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.28,0.32,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.32,0.36,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.36,0.4,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.4,0.44,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.44,0.48000000000000004,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.48000000000000004,0.52,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.52,0.56,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.56,0.6000000000000001,4,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.6000000000000001,0.64,13,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.64,0.6799999999999999,31,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.6799999999999999,0.72,53,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.72,0.76,89,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.76,0.8,110,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.8,0.8400000000000001,163,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.8400000000000001,0.8800000000000001,121,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.8800000000000001,0.9199999999999999,197,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.9199999999999999,0.96,362,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,0.96,1.0,525,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.0,1.04,419,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.04,1.08,230,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.08,1.12,61,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.12,1.16,10,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.16,1.2,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.2,1.24,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.24,1.28,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.28,1.32,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.32,1.3599999999999999,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.9,-21.8,1.3599999999999999,1.4,0,2388,0.9378206042968401,0.9311510255841215,0.0021058276089389047
0,-21.8,-21.7,0.2,0.24000000000000002,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.24000000000000002,0.28,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.28,0.32,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.32,0.36,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.36,0.4,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.4,0.44,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.44,0.48000000000000004,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.48000000000000004,0.52,1,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.52,0.56,2,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.56,0.6000000000000001,3,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.6000000000000001,0.64,27,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.64,0.6799999999999999,55,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.6799999999999999,0.72,114,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.72,0.76,169,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.76,0.8,193,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.8,0.8400000000000001,222,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.8400000000000001,0.8800000000000001,232,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.8800000000000001,0.9199999999999999,303,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.9199999999999999,0.96,546,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,0.96,1.0,671,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.0,1.04,552,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.04,1.08,276,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.08,1.12,55,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.12,1.16,15,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.16,1.2,1,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.2,1.24,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.24,1.28,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.28,1.32,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.32,1.3599999999999999,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.8,-21.7,1.3599999999999999,1.4,0,3437,0.9229170642565143,0.9247467864775513,0.0018186394195053284
0,-21.7,-21.6,0.2,0.24000000000000002,0,4588,0.9148187025070138,0.9172536182701542,0.0016379585300103157
0,-21.7,-21.6,0.24000000000000002,0.28,0,4588,0.9148187025070138,0.9172536182701542,0.0016379585300103157
0,-21.7,-21.6,0.28,0.32,0,4588,0.9148187025070138,0.9172536182701542,0.0016379585300103157
