zbin,phi_lower,phi_upper,area_lower,area_upper,count,expected,sigma,pull
0,255.0,270.0,0.6666666666666666,0.75,14,10.489599116708796,2.6033059720628766,
0,255.0,270.0,0.75,0.8333333333333333,4,7.891384573901611,2.414825832476508,
0,255.0,270.0,0.8333333333333333,0.9166666666666666,10,12.276861386502503,3.0383547755543447,
0,255.0,270.0,0.9166666666666666,1.0,9,7.9134704271410925,2.440054980025567,
0,270.0,285.0,0.0,0.08333333333333333,9,10.438462761742134,2.753818800552772,
0,270.0,285.0,0.08333333333333333,0.16666666666666666,8,12.325273529151088,3.030586831309768,
0,270.0,285.0,0.16666666666666666,0.25,19,15.268851054073512,3.335710214413316,1.1185470877549601
0,270.0,285.0,0.25,0.3333333333333333,8,9.080265498972528,2.6438074576124317,
0,270.0,285.0,0.3333333333333333,0.41666666666666663,6,10.239308941998988,2.779471873820055,
0,270.0,285.0,0.41666666666666663,0.5,14,15.532220531778242,3.309395500206791,-0.4629910603560376
0,270.0,285.0,0.5,0.5833333333333333,7,10.096901204187372,2.775007533215232,
0,270.0,285.0,0.5833333333333333,0.6666666666666666,18,20.137177244919446,3.6201375309361508,-0.590358025532467
0,270.0,285.0,0.6666666666666666,0.75,10,10.028110607400565,2.5585245193996164,
0,270.0,285.0,0.75,0.8333333333333333,18,16.768511670762635,3.4090605770221547,0.36123979067367623
0,270.0,285.0,0.8333333333333333,0.9166666666666666,13,11.162812466551337,2.847085668828755,
0,270.0,285.0,0.9166666666666666,1.0,11,10.927695750573136,2.745292396952061,
0,285.0,300.0,0.0,0.08333333333333333,14,14.313719163864283,3.203102980996341,-0.09794226589826938
0,285.0,300.0,0.08333333333333333,0.16666666666666666,19,13.115617816540158,3.0862177582940014,
0,285.0,300.0,0.16666666666666666,0.25,11,12.073340872817733,2.99494551370254,
0,285.0,300.0,0.25,0.3333333333333333,8,9.41373461573335,2.6066588822776775,
0,285.0,300.0,0.3333333333333333,0.41666666666666663,14,11.354641792530836,2.8940850863231624,
0,285.0,300.0,0.41666666666666663,0.5,8,11.27789483704228,2.945974200880806,
0,285.0,300.0,0.5,0.5833333333333333,16,18.501655861253727,3.4905822176379435,-0.7166872760116744
0,285.0,300.0,0.5833333333333333,0.6666666666666666,12,12.601999966182227,2.933353809956709,
0,285.0,300.0,0.6666666666666666,0.75,4,5.467976897543768,2.08422379081941,
0,285.0,300.0,0.75,0.8333333333333333,8,7.672915805074598,2.4690755384865057,
