segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
9,0.10256817,0.13796899,220,239,229.64456521739132,1.2495091325215614e-05,1.2773969978676425e-05,1.2973218501645816e-05,1.9415623085516644e-07,6.864459372365448e-08,1.022319056836185,1.0382652006284516,4.06264555346492,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,240,259,249.633,1.1173968861342018e-05,1.1353917067664605e-05,1.1529221736445488e-05,2.605975122738325e-07,9.213513404458574e-08,1.016104233737857,1.031792900044005,1.9530899714706764,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,260,279,269.6231481481482,1.0134012707040398e-05,1.0237049844889484e-05,1.03962804566699e-05,1.679930878606113e-07,5.939452580935286e-08,1.0101674569420565,1.0258799507373122,1.734791825425449,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,280,299,289.6146551724138,9.305090672463846e-06,9.463206668185631e-06,9.610888028500562e-06,9.340539336341762e-08,3.302379352333477e-08,1.016992418589718,1.0328634472033302,4.787941627907163,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,300,319,309.60725806451615,8.637007054846035e-06,8.793008079762784e-06,8.929175700727368e-06,1.727892762435808e-07,6.10902344740758e-08,1.0180619309358119,1.0338275335455935,2.553616404647284,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,320,339,329.6007575757576,8.09259353222857e-06,8.17830272220449e-06,8.304535538613202e-06,1.950114718025121e-07,6.894696706036275e-08,1.0105910657238109,1.0261896270386714,1.2431176254770147,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,340,359,349.595,7.644228278891136e-06,7.683677616031255e-06,7.802553459342244e-06,1.5112565579933307e-07,5.3430988013486253e-08,1.00516066968448,1.020711728466863,0.738323182984399,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,360,379,369.58986486486486,7.271216441755134e-06,7.300736796864745e-06,7.414085857174301e-06,1.4826428497105028e-07,5.241934065540218e-08,1.0040598922265729,1.0196486264112201,0.5631576960052546,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,380,399,389.5852564102564,6.957715488042497e-06,6.970711496484279e-06,7.07827322714295e-06,1.7077508448254006e-07,6.037811014765481e-08,1.0018678556868439,1.0173272016235275,0.21524371017906568,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,400,419,409.5810975609756,6.69144388660534e-06,6.719301974150758e-06,6.8224307369972625e-06,1.776448785417865e-07,6.280694912997891e-08,1.004163240104454,1.0195752744268134,0.4435510390381498,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,420,439,429.57732558139537,6.462772743521268e-06,6.502526857663338e-06,6.603079879848617e-06,1.3676037282719476e-07,4.835209351185493e-08,1.0061512474165089,1.0217100526191334,0.8221797910843879,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,440,459,449.5738888888889,6.264056188591213e-06,6.282120366052962e-06,6.379004109732549e-06,1.4205062200693406e-07,5.022247904643504e-08,1.002883782794709,1.018350397518894,0.35968311012779336,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,460,479,469.5707446808511,6.0891887428855705e-06,6.09532388111478e-06,6.189403489744117e-06,1.200339445889929e-07,4.243840809572358e-08,1.001007546076869,1.0164578158257345,0.14456570131875185,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,480,499,489.5678571428571,5.93327611332214e-06,5.936526831314173e-06,6.028276870760208e-06,1.1967954037287165e-07,4.231310728347337e-08,1.0005478791025306,1.0160115180253892,0.07682531964044856,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,500,519,509.56519607843137,5.792407093967051e-06,5.821252553089112e-06,5.910905294128666e-06,1.370953132653609e-07,4.847051283941537e-08,1.0049798742826803,1.020457505530824,0.595113553215895,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,520,539,529.5627358490566,5.663474494608444e-06,5.725122517290585e-06,5.813614515034114e-06,1.0863061709814379e-07,3.840672299728839e-08,1.0108851947229265,1.026510231584622,1.605136233218674,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,540,559,549.5604545454545,5.543996536912219e-06,5.5763027564566614e-06,5.661861068816781e-06,1.5538647506572183e-07,5.493741511182314e-08,1.0058272438175866,1.0212598494821947,0.588054961790329,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,560,579,569.5583333333333,5.432097576998997e-06,5.4181650343908134e-06,5.501679771056753e-06,1.2246692364065548e-07,4.32985960886813e-08,0.9974351450041733,1.0128094521630808,-0.3217781606509368,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,580,599,589.5563559322034,5.326160568486713e-06,5.314078945286805e-06,5.395536611543534e-06,1.4896139801052922e-07,5.266580733413675e-08,0.9977316449542676,1.0130255260172398,-0.22940165187739525,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,600,619,609.5545081967213,5.2249675603652686e-06,5.2252057075030715e-06,5.305647747771316e-06,1.308277843807374e-07,4.625460675161544e-08,1.0000455786825566,1.015441280060389,0.005148614473835839,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,620,639,629.5527777777778,5.127727623310135e-06,5.132053725767351e-06,5.2108567733630436e-06,1.4109368735826104e-07,4.988415155682051e-08,1.000843668536049,1.0162116937871293,0.08672298359706841,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,640,659,649.5511538461539,5.033750656739289e-06,5.001942819769266e-06,5.07875389261514e-06,1.446662087677866e-07,5.114722861412534e-08,0.993681086104764,1.0089402989827476,-0.6218877900500541,painting-pair-model,scale_dependent_camb
